invoice_id,booking_id,customer_id,invoice_date,due_date,payment_terms_days,room_revenue_jpy,ancillary_revenue_jpy,invoice_amount_jpy
10155,10155,1042,2025-09-04,2025-10-19,45,20460.0,5943.0,26403.0
10156,10156,1005,2025-09-03,2025-09-18,15,9243.0,2754.0,11997.0
10157,10157,1114,2025-09-03,2025-10-03,30,14758.0,5312.0,20070.0
10158,10158,1060,2025-09-03,2025-10-03,30,9311.0,1923.0,11234.0
10159,10159,1107,2025-09-07,2025-10-22,45,105305.0,39521.0,144826.0
10160,10160,1052,2025-09-07,2025-10-07,30,145560.0,43744.0,189304.0
10161,10161,1015,2025-09-05,2025-10-05,30,30567.0,4894.0,35461.0
10162,10162,1111,2025-09-04,2025-10-04,30,20306.0,3030.0,23336.0
10163,10163,1100,2025-09-04,2025-10-04,30,27160.0,7249.0,34409.0
10164,10164,1095,2025-09-04,2025-10-19,45,54956.0,8320.0,63276.0
10165,10165,1017,2025-09-04,2025-10-19,45,19452.0,6045.0,25497.0
10166,10166,1073,2025-09-04,2025-10-04,30,41960.0,9109.0,51069.0
10167,10167,1056,2025-09-06,2025-10-06,30,60456.0,22092.0,82548.0
10168,10168,1002,2025-09-06,2025-10-21,45,75936.0,12510.0,88446.0
10169,10169,1085,2025-09-03,2025-09-18,15,9907.0,2671.0,12578.0
10170,10170,1091,2025-09-06,2025-10-21,45,39048.0,13463.0,52511.0
10171,10171,1100,2025-09-04,2025-10-19,45,63028.0,10590.0,73618.0
10172,10172,1119,2025-09-05,2025-10-05,30,31938.0,5146.0,37084.0
10173,10173,1046,2025-09-04,2025-10-04,30,26784.0,9067.0,35851.0
10174,10174,1094,2025-09-04,2025-09-19,15,27988.0,9835.0,37823.0
10175,10175,1064,2025-09-04,2025-09-19,15,28268.0,10013.0,38281.0
10176,10176,1110,2025-09-03,2025-09-18,15,18201.0,6811.0,25012.0
10177,10177,1030,2025-09-03,2025-09-18,15,13163.0,1875.0,15038.0
10178,10178,1013,2025-09-04,2025-09-19,15,52938.0,18679.0,71617.0
10179,10179,1116,2025-09-03,2025-10-18,45,9689.0,1514.0,11203.0
10180,10180,1065,2025-09-05,2025-10-20,45,29799.0,6943.0,36742.0
10181,10181,1096,2025-09-04,2025-10-04,30,27516.0,6559.0,34075.0
10182,10182,1009,2025-09-05,2025-10-20,45,47208.0,11521.0,58729.0
10183,10183,1007,2025-09-06,2025-10-21,45,40568.0,15007.0,55575.0
10184,10184,1038,2025-09-06,2025-10-06,30,106988.0,29992.0,136980.0
10185,10185,1015,2025-09-05,2025-09-20,15,44139.0,8360.0,52499.0
10186,10186,1033,2025-09-04,2025-09-19,15,26590.0,9634.0,36224.0
10187,10187,1005,2025-09-04,2025-10-04,30,27896.0,7505.0,35401.0
10188,10188,1003,2025-09-07,2025-10-22,45,118410.0,32658.0,151068.0
10189,10189,1066,2025-09-05,2025-10-05,30,32490.0,8392.0,40882.0
10190,10190,1070,2025-09-03,2025-10-03,30,8660.0,2699.0,11359.0
10191,10191,1029,2025-09-05,2025-10-05,30,75684.0,15061.0,90745.0
10192,10192,1033,2025-09-05,2025-09-20,15,55587.0,17127.0,72714.0
10193,10193,1108,2025-09-07,2025-10-07,30,49655.0,12638.0,62293.0
10194,10194,1012,2025-09-05,2025-10-05,30,27576.0,4979.0,32555.0
10195,10195,1065,2025-09-04,2025-10-04,30,13569.0,4466.0,18035.0
10196,10196,1113,2025-09-04,2025-10-04,30,9826.0,1372.0,11198.0
10197,10197,1071,2025-09-04,2025-10-19,45,9489.0,1702.0,11191.0
10198,10198,1012,2025-09-04,2025-10-04,30,8884.0,1338.0,10222.0
10199,10199,1018,2025-09-05,2025-10-05,30,19390.0,4638.0,24028.0
10200,10200,1059,2025-09-06,2025-10-06,30,60105.0,19721.0,79826.0
10201,10201,1086,2025-09-06,2025-10-06,30,73938.0,25777.0,99715.0
10202,10202,1017,2025-09-05,2025-10-05,30,44774.0,14874.0,59648.0
10203,10203,1013,2025-09-06,2025-10-21,45,28029.0,6750.0,34779.0
10204,10204,1049,2025-09-04,2025-09-19,15,10873.0,2269.0,13142.0
10205,10205,1076,2025-09-06,2025-10-06,30,44517.0,6907.0,51424.0
10206,10206,1068,2025-09-05,2025-10-20,45,18528.0,6132.0,24660.0
10207,10207,1117,2025-09-07,2025-09-22,15,39496.0,9879.0,49375.0
10208,10208,1019,2025-09-04,2025-10-19,45,15316.0,5004.0,20320.0
10209,10209,1063,2025-09-05,2025-10-05,30,20230.0,4683.0,24913.0
10210,10210,1087,2025-09-06,2025-10-06,30,29226.0,10860.0,40086.0
10211,10211,1121,2025-09-06,2025-09-21,15,26832.0,8624.0,35456.0
10212,10212,1037,2025-09-05,2025-10-05,30,18916.0,2622.0,21538.0
10213,10213,1009,2025-09-04,2025-10-04,30,9455.0,1949.0,11404.0
10214,10214,1018,2025-09-06,2025-10-06,30,79545.0,16216.0,95761.0
10215,10215,1049,2025-09-05,2025-09-20,15,27644.0,7241.0,34885.0
10216,10216,1030,2025-09-04,2025-10-19,45,9214.0,2382.0,11596.0
10217,10217,1020,2025-09-04,2025-10-19,45,17799.0,4903.0,22702.0
10218,10218,1100,2025-09-07,2025-10-22,45,40216.0,9243.0,49459.0
10219,10219,1079,2025-09-05,2025-10-05,30,18760.0,6997.0,25757.0
10220,10220,1017,2025-09-05,2025-10-05,30,21434.0,6006.0,27440.0
10221,10221,1020,2025-09-08,2025-10-08,30,76385.0,16201.0,92586.0
10222,10222,1125,2025-09-04,2025-10-04,30,9895.0,2699.0,12594.0
10223,10223,1036,2025-09-06,2025-10-06,30,46302.0,10836.0,57138.0
10224,10224,1024,2025-09-04,2025-10-04,30,13010.0,1821.0,14831.0
10225,10225,1117,2025-09-07,2025-10-07,30,41684.0,6210.0,47894.0
10226,10226,1062,2025-09-05,2025-10-05,30,21166.0,3370.0,24536.0
10227,10227,1118,2025-09-06,2025-10-06,30,29850.0,4483.0,34333.0
10228,10228,1116,2025-09-05,2025-10-05,30,41908.0,7914.0,49822.0
10229,10229,1001,2025-09-05,2025-10-20,45,28074.0,5922.0,33996.0
10230,10230,1082,2025-09-07,2025-10-07,30,59092.0,8624.0,67716.0
10231,10231,1125,2025-09-05,2025-10-20,45,21970.0,3671.0,25641.0
10232,10232,1068,2025-09-04,2025-10-19,45,9031.0,3273.0,12304.0
10233,10233,1008,2025-09-06,2025-10-06,30,42117.0,15722.0,57839.0
10234,10234,1091,2025-09-04,2025-09-19,15,14787.0,4297.0,19084.0
10235,10235,1013,2025-09-05,2025-10-20,45,29780.0,10008.0,39788.0
10236,10236,1072,2025-09-05,2025-09-20,15,51540.0,10738.0,62278.0
10237,10237,1083,2025-09-06,2025-10-21,45,29820.0,8323.0,38143.0
10238,10238,1115,2025-09-05,2025-10-20,45,11041.0,2618.0,13659.0
10239,10239,1026,2025-09-05,2025-09-20,15,18513.0,3594.0,22107.0
10240,10240,1017,2025-09-06,2025-10-21,45,21534.0,3174.0,24708.0
10241,10241,1112,2025-09-05,2025-10-05,30,15302.0,5324.0,20626.0
10242,10242,1106,2025-09-08,2025-10-08,30,62348.0,20047.0,82395.0
10243,10243,1111,2025-09-07,2025-10-07,30,47994.0,6326.0,54320.0
10244,10244,1015,2025-09-06,2025-10-06,30,21516.0,2944.0,24460.0
10245,10245,1030,2025-09-05,2025-10-05,30,9713.0,3156.0,12869.0
10246,10246,1040,2025-09-06,2025-10-06,30,16500.0,2214.0,18714.0
10247,10247,1095,2025-09-06,2025-10-06,30,19852.0,4539.0,24391.0
10248,10248,1047,2025-09-06,2025-10-06,30,22774.0,3191.0,25965.0
10249,10249,1056,2025-09-07,2025-09-22,15,46959.0,15460.0,62419.0
10250,10250,1065,2025-09-09,2025-10-09,30,97735.0,29674.0,127409.0
10251,10251,1021,2025-09-07,2025-10-07,30,78378.0,13578.0,91956.0
10252,10252,1050,2025-09-05,2025-10-05,30,19995.0,4828.0,24823.0
10253,10253,1019,2025-09-06,2025-10-21,45,29368.0,9903.0,39271.0
10254,10254,1064,2025-09-06,2025-10-06,30,55164.0,9399.0,64563.0
10255,10255,1046,2025-09-06,2025-10-06,30,27602.0,4098.0,31700.0
10256,10256,1036,2025-09-05,2025-10-05,30,19292.0,5315.0,24607.0
10257,10257,1057,2025-09-05,2025-10-20,45,9843.0,1191.0,11034.0
10258,10258,1044,2025-09-05,2025-10-20,45,10036.0,2888.0,12924.0
10259,10259,1005,2025-09-06,2025-10-21,45,54342.0,10749.0,65091.0
10260,10260,1040,2025-09-06,2025-10-06,30,18060.0,3232.0,21292.0
10261,10261,1083,2025-09-07,2025-10-07,30,29076.0,10433.0,39509.0
10262,10262,1012,2025-09-05,2025-10-05,30,11336.0,3141.0,14477.0
10263,10263,1047,2025-09-06,2025-09-21,15,28044.0,8748.0,36792.0
10264,10264,1023,2025-09-08,2025-09-23,15,60344.0,12922.0,73266.0
10265,10265,1053,2025-09-05,2025-10-05,30,14611.0,4312.0,18923.0
10266,10266,1018,2025-09-08,2025-09-23,15,38852.0,7320.0,46172.0
10267,10267,1112,2025-09-06,2025-09-21,15,29790.0,9824.0,39614.0
10268,10268,1057,2025-09-07,2025-10-07,30,30474.0,8302.0,38776.0
10269,10269,1087,2025-09-05,2025-10-05,30,10276.0,1595.0,11871.0
10270,10270,1020,2025-09-07,2025-10-07,30,26901.0,7369.0,34270.0
10271,10271,1103,2025-09-05,2025-10-05,30,16257.0,5376.0,21633.0
10272,10272,1029,2025-09-09,2025-09-24,15,47335.0,10317.0,57652.0
10273,10273,1048,2025-09-06,2025-10-06,30,46240.0,12958.0,59198.0
10274,10274,1046,2025-09-06,2025-10-06,30,20190.0,3096.0,23286.0
10275,10275,1057,2025-09-09,2025-10-24,45,87168.0,17840.0,105008.0
10276,10276,1058,2025-09-10,2025-10-10,30,57195.0,7738.0,64933.0
10277,10277,1050,2025-09-08,2025-09-23,15,53208.0,8355.0,61563.0
10278,10278,1002,2025-09-06,2025-09-21,15,10561.0,3733.0,14294.0
10279,10279,1038,2025-09-07,2025-10-07,30,22272.0,2743.0,25015.0
10280,10280,1077,2025-09-06,2025-10-06,30,13684.0,2591.0,16275.0
10281,10281,1069,2025-09-06,2025-10-21,45,23369.0,3090.0,26459.0
10282,10282,1080,2025-09-06,2025-10-21,45,10703.0,1545.0,12248.0
10283,10283,1038,2025-09-10,2025-09-25,15,140085.0,25130.0,165215.0
10284,10284,1117,2025-09-08,2025-10-23,45,61104.0,8246.0,69350.0
10285,10285,1044,2025-09-06,2025-10-06,30,20910.0,3926.0,24836.0
10286,10286,1024,2025-09-09,2025-09-24,15,41760.0,5482.0,47242.0
10287,10287,1036,2025-09-06,2025-09-21,15,19515.0,4619.0,24134.0
10288,10288,1003,2025-09-06,2025-10-06,30,22171.0,4602.0,26773.0
10289,10289,1008,2025-09-06,2025-10-21,45,12000.0,3897.0,15897.0
10290,10290,1068,2025-09-07,2025-10-22,45,30158.0,11450.0,41608.0
10291,10291,1065,2025-09-06,2025-09-21,15,25156.0,3556.0,28712.0
10292,10292,1042,2025-09-09,2025-10-24,45,48000.0,8404.0,56404.0
10293,10293,1099,2025-09-07,2025-10-07,30,18230.0,3347.0,21577.0
10294,10294,1094,2025-09-07,2025-09-22,15,26838.0,7115.0,33953.0
10295,10295,1109,2025-09-06,2025-09-21,15,11177.0,2945.0,14122.0
10296,10296,1062,2025-09-07,2025-10-07,30,19534.0,4939.0,24473.0
10297,10297,1042,2025-09-07,2025-09-22,15,17436.0,3186.0,20622.0
10298,10298,1067,2025-09-08,2025-09-23,15,29817.0,10402.0,40219.0
10299,10299,1041,2025-09-09,2025-10-09,30,75220.0,26222.0,101442.0
10300,10300,1068,2025-09-08,2025-09-23,15,29877.0,8448.0,38325.0
10301,10301,1114,2025-09-09,2025-09-24,15,34160.0,9443.0,43603.0
10302,10302,1123,2025-09-07,2025-10-22,45,28238.0,9061.0,37299.0
10303,10303,1053,2025-09-09,2025-10-09,30,86280.0,14384.0,100664.0
10304,10304,1079,2025-09-07,2025-10-07,30,25538.0,4667.0,30205.0
10305,10305,1113,2025-09-07,2025-10-07,30,27790.0,8259.0,36049.0
10306,10306,1124,2025-09-06,2025-10-21,45,10040.0,3813.0,13853.0
10307,10307,1099,2025-09-09,2025-10-24,45,101952.0,36364.0,138316.0
10308,10308,1047,2025-09-07,2025-10-07,30,29640.0,10543.0,40183.0
10309,10309,1088,2025-09-06,2025-10-21,45,9909.0,1239.0,11148.0
10310,10310,1053,2025-09-06,2025-10-06,30,14859.0,3891.0,18750.0
10311,10311,1107,2025-09-10,2025-10-25,45,43305.0,12095.0,55400.0
10312,10312,1028,2025-09-06,2025-10-06,30,20075.0,5069.0,25144.0
10313,10313,1029,2025-09-06,2025-10-06,30,8850.0,1095.0,9945.0
10314,10314,1006,2025-09-09,2025-09-24,15,26559.0,7466.0,34025.0
10315,10315,1025,2025-09-07,2025-10-07,30,9739.0,1809.0,11548.0
10316,10316,1013,2025-09-09,2025-10-09,30,52830.0,17954.0,70784.0
10317,10317,1008,2025-09-08,2025-10-08,30,29110.0,6413.0,35523.0
10318,10318,1014,2025-09-08,2025-10-08,30,24000.0,8229.0,32229.0
10319,10319,1058,2025-09-09,2025-09-24,15,61317.0,8173.0,69490.0
10320,10320,1003,2025-09-07,2025-09-22,15,10198.0,1821.0,12019.0
10321,10321,1105,2025-09-08,2025-09-23,15,39008.0,9611.0,48619.0
10322,10322,1066,2025-09-07,2025-10-22,45,9800.0,3350.0,13150.0
10323,10323,1101,2025-09-08,2025-09-23,15,19306.0,3734.0,23040.0
10324,10324,1068,2025-09-09,2025-09-24,15,30753.0,7326.0,38079.0
10325,10325,1006,2025-09-09,2025-09-24,15,59514.0,9412.0,68926.0
10326,10326,1018,2025-09-07,2025-10-07,30,10351.0,3836.0,14187.0
10327,10327,1072,2025-09-07,2025-10-22,45,9917.0,3643.0,13560.0
10328,10328,1096,2025-09-10,2025-10-10,30,104296.0,28528.0,132824.0
10329,10329,1098,2025-09-10,2025-10-10,30,39968.0,7522.0,47490.0
10330,10330,1035,2025-09-08,2025-10-08,30,38086.0,10169.0,48255.0
10331,10331,1118,2025-09-07,2025-09-22,15,14925.0,4205.0,19130.0
10332,10332,1015,2025-09-08,2025-10-08,30,20048.0,2432.0,22480.0
10333,10333,1103,2025-09-07,2025-10-07,30,9712.0,3588.0,13300.0
10334,10334,1020,2025-09-11,2025-10-11,30,100935.0,14794.0,115729.0
10335,10335,1018,2025-09-08,2025-10-08,30,20616.0,5747.0,26363.0
10336,10336,1056,2025-09-10,2025-09-25,15,72948.0,12868.0,85816.0
10337,10337,1063,2025-09-07,2025-10-22,45,9866.0,2252.0,12118.0
10338,10338,1105,2025-09-09,2025-10-09,30,29661.0,10977.0,40638.0
10339,10339,1021,2025-09-07,2025-10-07,30,15376.0,3542.0,18918.0
10340,10340,1085,2025-09-10,2025-10-10,30,55716.0,18383.0,74099.0
10341,10341,1103,2025-09-07,2025-10-07,30,16813.0,3833.0,20646.0
10342,10342,1108,2025-09-08,2025-10-23,45,18374.0,2394.0,20768.0
10343,10343,1038,2025-09-07,2025-10-07,30,20104.0,7533.0,27637.0
10344,10344,1048,2025-09-07,2025-10-07,30,9381.0,3294.0,12675.0
10345,10345,1042,2025-09-07,2025-09-22,15,10190.0,1427.0,11617.0
10346,10346,1020,2025-09-08,2025-09-23,15,22050.0,5234.0,27284.0
10347,10347,1027,2025-09-07,2025-10-07,30,8250.0,2681.0,10931.0
10348,10348,1058,2025-09-08,2025-09-23,15,31008.0,5447.0,36455.0
10349,10349,1036,2025-09-09,2025-10-09,30,31488.0,9609.0,41097.0
10350,10350,1064,2025-09-10,2025-09-25,15,39488.0,9648.0,49136.0
10351,10351,1107,2025-09-08,2025-10-08,30,35572.0,4511.0,40083.0
10352,10352,1054,2025-09-08,2025-10-23,45,37344.0,9031.0,46375.0
10353,10353,1023,2025-09-08,2025-10-08,30,16500.0,3560.0,20060.0
10354,10354,1056,2025-09-10,2025-10-10,30,29451.0,8649.0,38100.0
10355,10355,1006,2025-09-08,2025-10-23,45,23828.0,6507.0,30335.0
10356,10356,1054,2025-09-10,2025-10-10,30,32547.0,6224.0,38771.0
10357,10357,1042,2025-09-12,2025-10-27,45,49170.0,16370.0,65540.0
10358,10358,1117,2025-09-10,2025-10-10,30,49704.0,16662.0,66366.0
10359,10359,1116,2025-09-09,2025-09-24,15,21582.0,6361.0,27943.0
10360,10360,1022,2025-09-08,2025-10-08,30,15588.0,2574.0,18162.0
10361,10361,1109,2025-09-10,2025-10-25,45,31281.0,7201.0,38482.0
10362,10362,1100,2025-09-08,2025-10-23,45,9096.0,2868.0,11964.0
10363,10363,1094,2025-09-09,2025-10-09,30,20984.0,7168.0,28152.0
10364,10364,1040,2025-09-08,2025-10-23,45,14184.0,3915.0,18099.0
10365,10365,1081,2025-09-10,2025-10-25,45,40545.0,14252.0,54797.0
10366,10366,1004,2025-09-08,2025-10-08,30,10194.0,2305.0,12499.0
10367,10367,1042,2025-09-08,2025-09-23,15,14047.0,4293.0,18340.0
10368,10368,1046,2025-09-11,2025-10-11,30,61916.0,9930.0,71846.0
10369,10369,1018,2025-09-08,2025-10-08,30,21861.0,7971.0,29832.0
10370,10370,1093,2025-09-08,2025-10-08,30,23676.0,8098.0,31774.0
10371,10371,1100,2025-09-08,2025-09-23,15,10738.0,2702.0,13440.0
10372,10372,1054,2025-09-09,2025-10-24,45,24000.0,3331.0,27331.0
10373,10373,1020,2025-09-10,2025-10-10,30,71322.0,20242.0,91564.0
10374,10374,1108,2025-09-12,2025-10-12,30,83715.0,13306.0,97021.0
10375,10375,1082,2025-09-09,2025-10-09,30,29154.0,7995.0,37149.0
10376,10376,1047,2025-09-10,2025-10-25,45,33057.0,8395.0,41452.0
10377,10377,1015,2025-09-09,2025-09-24,15,32846.0,10129.0,42975.0
10378,10378,1014,2025-09-09,2025-10-09,30,36274.0,5928.0,42202.0
10379,10379,1021,2025-09-10,2025-09-25,15,40326.0,10220.0,50546.0
10380,10380,1113,2025-09-08,2025-10-08,30,15657.0,3030.0,18687.0
10381,10381,1115,2025-09-09,2025-10-09,30,29162.0,3527.0,32689.0
10382,10382,1048,2025-09-11,2025-09-26,15,53180.0,6422.0,59602.0
10383,10383,1112,2025-09-10,2025-10-25,45,59973.0,19738.0,79711.0
10384,10384,1078,2025-09-08,2025-09-23,15,24132.0,5581.0,29713.0
10385,10385,1029,2025-09-08,2025-09-23,15,13603.0,1734.0,15337.0
10386,10386,1049,2025-09-09,2025-10-24,45,9986.0,1375.0,11361.0
10387,10387,1083,2025-09-10,2025-10-10,30,20004.0,3876.0,23880.0
10388,10388,1111,2025-09-09,2025-10-09,30,9572.0,3581.0,13153.0
10389,10389,1057,2025-09-09,2025-10-09,30,9538.0,1748.0,11286.0
10390,10390,1096,2025-09-09,2025-10-09,30,10408.0,2781.0,13189.0
10391,10391,1065,2025-09-09,2025-10-09,30,10212.0,2789.0,13001.0
10392,10392,1109,2025-09-12,2025-10-12,30,81880.0,12496.0,94376.0
10393,10393,1038,2025-09-09,2025-09-24,15,20159.0,6157.0,26316.0
10394,10394,1094,2025-09-09,2025-10-09,30,9217.0,3249.0,12466.0
10395,10395,1065,2025-09-09,2025-10-09,30,8652.0,1750.0,10402.0
10396,10396,1064,2025-09-11,2025-10-26,45,44067.0,12118.0,56185.0
10397,10397,1093,2025-09-11,2025-10-11,30,29082.0,5353.0,34435.0
10398,10398,1085,2025-09-09,2025-09-24,15,15748.0,2818.0,18566.0
10399,10399,1038,2025-09-09,2025-10-09,30,10208.0,3121.0,13329.0
10400,10400,1106,2025-09-09,2025-09-24,15,15657.0,2972.0,18629.0
10401,10401,1059,2025-09-09,2025-09-24,15,9611.0,2088.0,11699.0
10402,10402,1037,2025-09-10,2025-10-10,30,42738.0,9126.0,51864.0
10403,10403,1084,2025-09-11,2025-10-11,30,34581.0,6098.0,40679.0
10404,10404,1079,2025-09-09,2025-10-09,30,21510.0,3721.0,25231.0
10405,10405,1061,2025-09-09,2025-10-09,30,10633.0,2663.0,13296.0
10406,10406,1084,2025-09-09,2025-10-09,30,10233.0,3565.0,13798.0
10407,10407,1070,2025-09-09,2025-10-09,30,11155.0,1402.0,12557.0
10408,10408,1101,2025-09-12,2025-10-12,30,37808.0,11217.0,49025.0
10409,10409,1119,2025-09-10,2025-10-10,30,20214.0,3873.0,24087.0
10410,10410,1084,2025-09-11,2025-10-11,30,54636.0,13843.0,68479.0
10411,10411,1043,2025-09-10,2025-09-25,15,16838.0,2933.0,19771.0
10412,10412,1108,2025-09-09,2025-10-09,30,18928.0,6916.0,25844.0
10413,10413,1023,2025-09-11,2025-10-26,45,78009.0,12646.0,90655.0
10414,10414,1005,2025-09-09,2025-10-09,30,24753.0,6222.0,30975.0
10415,10415,1015,2025-09-13,2025-09-28,15,44995.0,6645.0,51640.0
10416,10416,1026,2025-09-10,2025-10-10,30,19048.0,5218.0,24266.0
10417,10417,1012,2025-09-13,2025-09-28,15,38496.0,8388.0,46884.0
10418,10418,1071,2025-09-11,2025-10-26,45,19198.0,5113.0,24311.0
10419,10419,1122,2025-09-11,2025-10-26,45,30318.0,7918.0,38236.0
10420,10420,1090,2025-09-11,2025-10-11,30,28106.0,6854.0,34960.0
10421,10421,1106,2025-09-12,2025-09-27,15,46209.0,13817.0,60026.0
10422,10422,1023,2025-09-13,2025-10-13,30,40620.0,5321.0,45941.0
10423,10423,1036,2025-09-10,2025-10-10,30,10092.0,3088.0,13180.0
10424,10424,1056,2025-09-12,2025-10-12,30,32130.0,4544.0,36674.0
10425,10425,1054,2025-09-10,2025-10-10,30,8528.0,2429.0,10957.0
10426,10426,1072,2025-09-12,2025-10-12,30,37830.0,9074.0,46904.0
10427,10427,1051,2025-09-12,2025-10-27,45,28698.0,9241.0,37939.0
10428,10428,1076,2025-09-12,2025-10-12,30,45828.0,10258.0,56086.0
10429,10429,1079,2025-09-13,2025-09-28,15,42636.0,6942.0,49578.0
10430,10430,1094,2025-09-12,2025-10-27,45,43965.0,15107.0,59072.0
10431,10431,1036,2025-09-14,2025-09-29,15,64610.0,9147.0,73757.0
10432,10432,1031,2025-09-11,2025-10-11,30,19570.0,4393.0,23963.0
10433,10433,1091,2025-09-12,2025-09-27,15,28002.0,3469.0,31471.0
10434,10434,1050,2025-09-10,2025-10-10,30,16154.0,3811.0,19965.0
10435,10435,1101,2025-09-10,2025-10-25,45,13013.0,2440.0,15453.0
10436,10436,1032,2025-09-10,2025-10-10,30,10657.0,1451.0,12108.0
10437,10437,1019,2025-09-12,2025-10-12,30,25161.0,6451.0,31612.0
10438,10438,1052,2025-09-10,2025-09-25,15,13687.0,1897.0,15584.0
10439,10439,1103,2025-09-12,2025-10-12,30,25659.0,4202.0,29861.0
10440,10440,1086,2025-09-14,2025-10-14,30,75860.0,22516.0,98376.0
10441,10441,1026,2025-09-10,2025-10-10,30,9664.0,2992.0,12656.0
10442,10442,1044,2025-09-11,2025-09-26,15,23362.0,8397.0,31759.0
10443,10443,1038,2025-09-12,2025-10-12,30,75090.0,21990.0,97080.0
10444,10444,1106,2025-09-13,2025-10-28,45,36048.0,11234.0,47282.0
10445,10445,1052,2025-09-12,2025-10-12,30,78954.0,11146.0,90100.0
10446,10446,1114,2025-09-13,2025-10-13,30,30438.0,8725.0,39163.0
10447,10447,1059,2025-09-12,2025-09-27,15,22534.0,2907.0,25441.0
10448,10448,1059,2025-09-12,2025-09-27,15,25382.0,7824.0,33206.0
10449,10449,1044,2025-09-11,2025-10-11,30,22014.0,5953.0,27967.0
10450,10450,1074,2025-09-13,2025-10-13,30,24750.0,5226.0,29976.0
10451,10451,1047,2025-09-12,2025-10-27,45,31202.0,10324.0,41526.0
10452,10452,1048,2025-09-12,2025-10-12,30,25998.0,3941.0,29939.0
10453,10453,1050,2025-09-13,2025-10-28,45,31269.0,7046.0,38315.0
10454,10454,1009,2025-09-11,2025-09-26,15,15814.0,5702.0,21516.0
10455,10455,1108,2025-09-11,2025-10-26,45,10677.0,3131.0,13808.0
10456,10456,1075,2025-09-12,2025-09-27,15,18716.0,3251.0,21967.0
10457,10457,1113,2025-09-12,2025-09-27,15,50142.0,11950.0,62092.0
10458,10458,1050,2025-09-13,2025-10-13,30,31941.0,7728.0,39669.0
10459,10459,1076,2025-09-12,2025-10-27,45,27256.0,10237.0,37493.0
10460,10460,1013,2025-09-13,2025-09-28,15,30300.0,9965.0,40265.0
10461,10461,1108,2025-09-12,2025-10-12,30,29550.0,6728.0,36278.0
10462,10462,1053,2025-09-15,2025-09-30,15,101945.0,14002.0,115947.0
10463,10463,1010,2025-09-11,2025-10-11,30,9607.0,1526.0,11133.0
10464,10464,1124,2025-09-12,2025-10-12,30,21694.0,6092.0,27786.0
10465,10465,1041,2025-09-13,2025-10-13,30,43407.0,5922.0,49329.0
10466,10466,1017,2025-09-11,2025-10-11,30,13998.0,5161.0,19159.0
10467,10467,1014,2025-09-12,2025-10-12,30,28238.0,5250.0,33488.0
10468,10468,1011,2025-09-15,2025-10-30,45,86035.0,20397.0,106432.0
10469,10469,1011,2025-09-12,2025-09-27,15,30390.0,9859.0,40249.0
10470,10470,1031,2025-09-13,2025-10-13,30,74481.0,17370.0,91851.0
10471,10471,1063,2025-09-13,2025-10-13,30,31431.0,8915.0,40346.0
10472,10472,1032,2025-09-12,2025-09-27,15,29472.0,9216.0,38688.0
10473,10473,1012,2025-09-12,2025-10-12,30,36848.0,9950.0,46798.0
10474,10474,1100,2025-09-14,2025-09-29,15,79344.0,18824.0,98168.0
10475,10475,1059,2025-09-12,2025-10-27,45,18136.0,2270.0,20406.0
10476,10476,1023,2025-09-11,2025-09-26,15,9392.0,3039.0,12431.0
10477,10477,1025,2025-09-14,2025-10-14,30,56944.0,7415.0,64359.0
10478,10478,1002,2025-09-11,2025-09-26,15,10146.0,2837.0,12983.0
10479,10479,1109,2025-09-11,2025-10-26,45,15269.0,3741.0,19010.0
10480,10480,1055,2025-09-12,2025-10-12,30,27588.0,3736.0,31324.0
10481,10481,1019,2025-09-11,2025-10-11,30,16205.0,4977.0,21182.0
10482,10482,1072,2025-09-13,2025-10-28,45,43660.0,12671.0,56331.0
10483,10483,1070,2025-09-12,2025-10-27,45,13907.0,3867.0,17774.0
10484,10484,1006,2025-09-16,2025-10-01,15,105165.0,14028.0,119193.0
10485,10485,1040,2025-09-13,2025-10-13,30,40676.0,8534.0,49210.0
10486,10486,1091,2025-09-13,2025-10-28,45,29140.0,5898.0,35038.0
10487,10487,1096,2025-09-12,2025-10-12,30,13274.0,2967.0,16241.0
10488,10488,1062,2025-09-13,2025-10-13,30,19156.0,5606.0,24762.0
10489,10489,1083,2025-09-12,2025-10-12,30,21127.0,3092.0,24219.0
10490,10490,1100,2025-09-14,2025-10-29,45,84207.0,14597.0,98804.0
10491,10491,1059,2025-09-12,2025-10-12,30,15491.0,5709.0,21200.0
10492,10492,1125,2025-09-12,2025-10-12,30,25509.0,5010.0,30519.0
10493,10493,1122,2025-09-13,2025-10-28,45,26178.0,7229.0,33407.0
10494,10494,1064,2025-09-12,2025-09-27,15,15856.0,4284.0,20140.0
10495,10495,1057,2025-09-15,2025-10-30,45,58956.0,15033.0,73989.0
10496,10496,1109,2025-09-13,2025-10-13,30,48354.0,7119.0,55473.0
10497,10497,1075,2025-09-15,2025-09-30,15,38624.0,10374.0,48998.0
10498,10498,1015,2025-09-12,2025-10-12,30,9348.0,2329.0,11677.0
10499,10499,1118,2025-09-16,2025-10-01,15,80565.0,10909.0,91474.0
10500,10500,1095,2025-09-13,2025-10-13,30,19982.0,3219.0,23201.0
10501,10501,1026,2025-09-12,2025-10-27,45,16205.0,2273.0,18478.0
10502,10502,1118,2025-09-15,2025-10-15,30,63836.0,22242.0,86078.0
