booking_id,customer_id,customer_segment,check_in_date,check_out_date,room_type,rooms_booked,room_rate_jpy
10557,1122,Leisure,2025-09-12,2025-09-17,Family,1,19788.0
10558,1070,Leisure,2025-09-12,2025-09-14,Standard,1,11045.0
10559,1039,Travel Agency,2025-09-12,2025-09-14,Standard,1,10603.0
10560,1023,Leisure,2025-09-12,2025-09-14,Deluxe,1,13795.0
10561,1049,Corporate,2025-09-12,2025-09-15,Standard,1,9589.0
10562,1061,Leisure,2025-09-13,2025-09-14,Deluxe,1,13530.0
10563,1110,Leisure,2025-09-13,2025-09-18,Standard,1,9142.0
10564,1050,Leisure,2025-09-13,2025-09-15,Standard,1,9942.0
10565,1037,Leisure,2025-09-13,2025-09-14,Family,1,19538.0
10566,1017,Corporate,2025-09-13,2025-09-17,Standard,1,11856.0
10567,1021,Leisure,2025-09-13,2025-09-14,Standard,1,10213.0
10568,1103,Corporate,2025-09-13,2025-09-14,Standard,1,9938.0
10569,1124,Leisure,2025-09-13,2025-09-16,Standard,1,10263.0
10570,1037,Corporate,2025-09-13,2025-09-15,Deluxe,1,13548.0
10571,1085,Event Group,2025-09-13,2025-09-14,Suite,1,24203.0
10572,1072,Corporate,2025-09-13,2025-09-15,Standard,1,10109.0
10573,1007,Leisure,2025-09-13,2025-09-16,Standard,1,9600.0
10574,1092,Travel Agency,2025-09-13,2025-09-14,Standard,1,9935.0
10575,1031,Corporate,2025-09-13,2025-09-16,Deluxe,1,13241.0
10576,1078,Leisure,2025-09-13,2025-09-16,Deluxe,1,13182.0
10577,1079,Travel Agency,2025-09-13,2025-09-17,Standard,1,9050.0
10578,1026,Corporate,2025-09-13,2025-09-14,Deluxe,1,12912.0
10579,1052,Leisure,2025-09-13,2025-09-16,Deluxe,1,14854.0
10580,1066,Corporate,2025-09-13,2025-09-16,Deluxe,1,16180.0
10581,1014,Leisure,2025-09-13,2025-09-15,Standard,1,9512.0
10582,1063,Corporate,2025-09-14,2025-09-16,Family,1,20694.0
10583,1081,Travel Agency,2025-09-14,2025-09-16,Suite,1,26612.0
10584,1018,Event Group,2025-09-14,2025-09-16,Deluxe,1,14575.0
10585,1121,Corporate,2025-09-14,2025-09-16,Standard,1,11013.0
10586,1027,Leisure,2025-09-14,2025-09-18,Deluxe,1,15149.0
10587,1100,Travel Agency,2025-09-14,2025-09-15,Family,1,20000.0
10588,1020,Leisure,2025-09-14,2025-09-16,Deluxe,1,12000.0
10589,1012,Corporate,2025-09-14,2025-09-16,Standard,1,10522.0
10590,1100,Leisure,2025-09-14,2025-09-16,Family,1,19703.0
10591,1092,Leisure,2025-09-14,2025-09-16,Deluxe,1,13153.0
10592,1006,Corporate,2025-09-14,2025-09-16,Standard,1,12165.0
10593,1056,Corporate,2025-09-14,2025-09-16,Standard,1,9841.0
10594,1028,Travel Agency,2025-09-14,2025-09-17,Deluxe,1,14442.0
10595,1021,Leisure,2025-09-14,2025-09-15,Deluxe,1,14696.0
10596,1036,Corporate,2025-09-14,2025-09-15,Family,1,19501.0
10597,1050,Leisure,2025-09-14,2025-09-17,Family,1,18660.0
10598,1106,Corporate,2025-09-14,2025-09-16,Standard,1,9039.0
10599,1075,Corporate,2025-09-14,2025-09-16,Standard,1,9227.0
10600,1060,Event Group,2025-09-14,2025-09-16,Standard,1,10395.0
10601,1061,Leisure,2025-09-14,2025-09-15,Standard,1,9811.0
10602,1060,Corporate,2025-09-15,2025-09-17,Deluxe,1,12317.0
10603,1092,Leisure,2025-09-15,2025-09-19,Standard,1,10423.0
10604,1002,Travel Agency,2025-09-15,2025-09-17,Deluxe,1,13258.0
10605,1088,Leisure,2025-09-15,2025-09-17,Standard,1,9057.0
10606,1125,Travel Agency,2025-09-15,2025-09-17,Family,1,19684.0
10607,1009,Event Group,2025-09-15,2025-09-18,Standard,1,9229.0
10608,1097,Corporate,2025-09-15,2025-09-17,Family,1,16500.0
10609,1108,Leisure,2025-09-15,2025-09-16,Standard,1,9269.0
10610,1049,Corporate,2025-09-15,2025-09-18,Standard,1,9949.0
10611,1093,Leisure,2025-09-15,2025-09-17,Suite,1,24703.0
10612,1019,Leisure,2025-09-15,2025-09-17,Family,1,18011.0
10613,1087,Leisure,2025-09-15,2025-09-16,Standard,1,10430.0
10614,1031,Event Group,2025-09-15,2025-09-20,Standard,1,9337.0
10615,1095,Leisure,2025-09-15,2025-09-16,Family,1,21599.0
10616,1104,Travel Agency,2025-09-15,2025-09-18,Standard,1,10931.0
10617,1073,Leisure,2025-09-15,2025-09-20,Family,1,21127.0
10618,1041,Corporate,2025-09-15,2025-09-17,Standard,1,9371.0
10619,1002,Travel Agency,2025-09-15,2025-09-17,Standard,1,9137.0
10620,1010,Travel Agency,2025-09-15,2025-09-17,Standard,1,10641.0
10621,1004,Corporate,2025-09-15,2025-09-20,Standard,1,9851.0
10622,1088,Travel Agency,2025-09-15,2025-09-19,Standard,1,9975.0
10623,1029,Leisure,2025-09-15,2025-09-16,Standard,1,11530.0
10624,1019,Corporate,2025-09-15,2025-09-19,Family,1,18198.0
10625,1024,Leisure,2025-09-15,2025-09-16,Family,1,18874.0
10626,1079,Event Group,2025-09-15,2025-09-16,Standard,1,10097.0
10627,1048,Corporate,2025-09-15,2025-09-18,Standard,1,10229.0
10628,1077,Leisure,2025-09-15,2025-09-19,Deluxe,1,12978.0
10629,1042,Corporate,2025-09-15,2025-09-19,Standard,1,10643.0
10630,1095,Corporate,2025-09-15,2025-09-16,Deluxe,1,14986.0
10631,1056,Leisure,2025-09-15,2025-09-18,Deluxe,1,14352.0
10632,1084,Travel Agency,2025-09-15,2025-09-16,Suite,1,24885.0
10633,1104,Leisure,2025-09-15,2025-09-18,Suite,1,24619.0
10634,1025,Leisure,2025-09-15,2025-09-16,Deluxe,1,14432.0
10635,1019,Leisure,2025-09-15,2025-09-18,Family,1,17389.0
10636,1114,Leisure,2025-09-15,2025-09-16,Standard,1,9011.0
10637,1018,Leisure,2025-09-16,2025-09-18,Deluxe,1,14393.0
10638,1037,Corporate,2025-09-16,2025-09-21,Deluxe,1,14543.0
10639,1007,Leisure,2025-09-16,2025-09-17,Standard,1,9400.0
10640,1013,Leisure,2025-09-16,2025-09-20,Standard,1,10039.0
10641,1094,Corporate,2025-09-16,2025-09-18,Standard,1,10250.0
10642,1120,Leisure,2025-09-16,2025-09-19,Deluxe,1,13608.0
10643,1124,Corporate,2025-09-16,2025-09-18,Deluxe,1,14829.0
10644,1040,Leisure,2025-09-16,2025-09-20,Standard,1,10679.0
10645,1064,Corporate,2025-09-16,2025-09-18,Standard,1,9594.0
10646,1040,Leisure,2025-09-16,2025-09-20,Deluxe,1,13440.0
10647,1020,Leisure,2025-09-16,2025-09-17,Deluxe,1,15387.0
10648,1001,Event Group,2025-09-16,2025-09-20,Standard,1,10630.0
10649,1051,Corporate,2025-09-16,2025-09-21,Deluxe,1,14725.0
10650,1100,Travel Agency,2025-09-16,2025-09-18,Family,1,21943.0
10651,1007,Travel Agency,2025-09-16,2025-09-19,Deluxe,1,16249.0
10652,1107,Travel Agency,2025-09-16,2025-09-18,Standard,1,9656.0
10653,1107,Leisure,2025-09-16,2025-09-21,Standard,1,10010.0
10654,1069,Leisure,2025-09-16,2025-09-18,Deluxe,1,13405.0
10655,1074,Travel Agency,2025-09-16,2025-09-17,Family,1,20172.0
10656,1029,Corporate,2025-09-16,2025-09-17,Deluxe,1,13331.0
10657,1006,Travel Agency,2025-09-16,2025-09-20,Standard,1,9353.0
10658,1073,Corporate,2025-09-16,2025-09-17,Deluxe,1,13721.0
10659,1003,Travel Agency,2025-09-16,2025-09-20,Deluxe,1,12555.0
10660,1010,Leisure,2025-09-16,2025-09-17,Deluxe,1,15164.0
10661,1033,Corporate,2025-09-16,2025-09-19,Family,1,19101.0
10662,1007,Corporate,2025-09-16,2025-09-17,Deluxe,1,15855.0
10663,1018,Travel Agency,2025-09-16,2025-09-18,Standard,1,10404.0
10664,1029,Event Group,2025-09-16,2025-09-18,Standard,1,10246.0
10665,1116,Corporate,2025-09-16,2025-09-19,Family,1,19484.0
10666,1063,Event Group,2025-09-16,2025-09-17,Family,1,19154.0
10667,1040,Corporate,2025-09-16,2025-09-19,Deluxe,1,14900.0
10668,1082,Leisure,2025-09-16,2025-09-19,Standard,1,10262.0
10669,1124,Corporate,2025-09-16,2025-09-18,Standard,1,10677.0
10670,1123,Leisure,2025-09-16,2025-09-18,Family,1,17222.0
10671,1092,Corporate,2025-09-16,2025-09-18,Standard,1,9642.0
10672,1028,Leisure,2025-09-16,2025-09-18,Standard,1,10979.0
10673,1111,Travel Agency,2025-09-16,2025-09-17,Deluxe,1,13547.0
10674,1089,Travel Agency,2025-09-16,2025-09-20,Family,1,19505.0
10675,1014,Leisure,2025-09-16,2025-09-21,Deluxe,1,16137.0
10676,1103,Leisure,2025-09-16,2025-09-17,Deluxe,1,12564.0
10677,1103,Travel Agency,2025-09-16,2025-09-20,Standard,1,8700.0
10678,1097,Leisure,2025-09-17,2025-09-20,Deluxe,1,15788.0
10679,1053,Travel Agency,2025-09-17,2025-09-22,Suite,1,26740.0
10680,1033,Leisure,2025-09-17,2025-09-19,Standard,1,9725.0
10681,1054,Corporate,2025-09-17,2025-09-18,Standard,1,10809.0
10682,1069,Leisure,2025-09-17,2025-09-21,Suite,1,21320.0
10683,1112,Travel Agency,2025-09-17,2025-09-18,Deluxe,1,13980.0
10684,1103,Leisure,2025-09-17,2025-09-19,Deluxe,1,13669.0
10685,1006,Leisure,2025-09-17,2025-09-19,Deluxe,1,15628.0
10686,1100,Corporate,2025-09-17,2025-09-18,Standard,1,9196.0
10687,1024,Travel Agency,2025-09-17,2025-09-18,Suite,1,26905.0
10688,1040,Leisure,2025-09-17,2025-09-22,Standard,1,10402.0
10689,1021,Leisure,2025-09-17,2025-09-18,Deluxe,1,15333.0
10690,1043,Corporate,2025-09-17,2025-09-18,Deluxe,1,15048.0
10691,1047,Leisure,2025-09-17,2025-09-18,Deluxe,1,14532.0
10692,1026,Leisure,2025-09-17,2025-09-18,Standard,1,10225.0
10693,1063,Corporate,2025-09-17,2025-09-18,Standard,1,9827.0
10694,1059,Corporate,2025-09-17,2025-09-19,Deluxe,1,14439.0
10695,1099,Corporate,2025-09-17,2025-09-19,Family,1,20270.0
10696,1098,Corporate,2025-09-17,2025-09-20,Deluxe,1,15029.0
10697,1022,Event Group,2025-09-17,2025-09-19,Standard,1,9509.0
10698,1067,Leisure,2025-09-17,2025-09-19,Standard,1,10158.0
10699,1091,Corporate,2025-09-17,2025-09-21,Family,1,20161.0
10700,1039,Leisure,2025-09-17,2025-09-20,Deluxe,1,15159.0
10701,1079,Leisure,2025-09-17,2025-09-19,Standard,1,10755.0
10702,1096,Leisure,2025-09-17,2025-09-19,Standard,1,10050.0
10703,1008,Leisure,2025-09-17,2025-09-19,Deluxe,1,12626.0
10704,1038,Corporate,2025-09-17,2025-09-19,Standard,1,9128.0
10705,1043,Corporate,2025-09-17,2025-09-18,Standard,1,10571.0
10706,1017,Event Group,2025-09-17,2025-09-19,Standard,1,10062.0
10707,1071,Corporate,2025-09-17,2025-09-19,Standard,1,10462.0
10708,1099,Leisure,2025-09-17,2025-09-18,Standard,1,9749.0
10709,1078,Travel Agency,2025-09-17,2025-09-19,Standard,1,9445.0
10710,1123,Leisure,2025-09-18,2025-09-19,Family,1,21644.0
10711,1047,Corporate,2025-09-18,2025-09-19,Standard,1,9896.0
10712,1121,Leisure,2025-09-18,2025-09-19,Standard,1,9541.0
10713,1030,Travel Agency,2025-09-18,2025-09-19,Standard,1,9215.0
10714,1012,Event Group,2025-09-18,2025-09-20,Standard,1,9740.0
10715,1009,Leisure,2025-09-18,2025-09-19,Standard,1,11160.0
10716,1085,Corporate,2025-09-18,2025-09-19,Standard,1,9100.0
10717,1075,Corporate,2025-09-18,2025-09-22,Family,1,21413.0
10718,1100,Travel Agency,2025-09-18,2025-09-19,Standard,1,9491.0
10719,1071,Corporate,2025-09-18,2025-09-20,Standard,1,9326.0
10720,1109,Corporate,2025-09-18,2025-09-22,Standard,1,8897.0
10721,1115,Corporate,2025-09-18,2025-09-19,Family,1,21375.0
10722,1110,Leisure,2025-09-18,2025-09-22,Deluxe,1,13032.0
10723,1114,Corporate,2025-09-18,2025-09-19,Standard,1,9653.0
10724,1093,Corporate,2025-09-18,2025-09-20,Standard,1,11154.0
10725,1031,Leisure,2025-09-18,2025-09-19,Family,1,18582.0
10726,1016,Leisure,2025-09-18,2025-09-19,Standard,1,9808.0
10727,1108,Leisure,2025-09-18,2025-09-20,Deluxe,1,16216.0
10728,1049,Corporate,2025-09-18,2025-09-19,Deluxe,1,15124.0
10729,1059,Travel Agency,2025-09-18,2025-09-23,Standard,1,10914.0
10730,1042,Leisure,2025-09-18,2025-09-19,Standard,1,10442.0
10731,1084,Corporate,2025-09-18,2025-09-21,Standard,1,8953.0
10732,1027,Leisure,2025-09-18,2025-09-19,Standard,1,9862.0
10733,1106,Leisure,2025-09-18,2025-09-19,Standard,1,10477.0
10734,1098,Leisure,2025-09-18,2025-09-20,Deluxe,1,16337.0
10735,1060,Event Group,2025-09-18,2025-09-19,Standard,1,10355.0
10736,1045,Travel Agency,2025-09-18,2025-09-21,Family,1,21757.0
10737,1054,Corporate,2025-09-18,2025-09-20,Suite,1,26928.0
10738,1091,Corporate,2025-09-18,2025-09-20,Standard,1,10904.0
10739,1084,Travel Agency,2025-09-19,2025-09-21,Standard,1,9795.0
10740,1038,Travel Agency,2025-09-19,2025-09-20,Deluxe,1,13924.0
10741,1047,Leisure,2025-09-19,2025-09-20,Standard,1,10349.0
10742,1098,Event Group,2025-09-19,2025-09-22,Standard,1,10181.0
10743,1006,Corporate,2025-09-19,2025-09-21,Standard,1,10287.0
10744,1085,Leisure,2025-09-19,2025-09-21,Standard,1,9158.0
10745,1117,Corporate,2025-09-19,2025-09-20,Standard,1,9337.0
10746,1119,Leisure,2025-09-19,2025-09-21,Deluxe,1,15389.0
10747,1009,Travel Agency,2025-09-19,2025-09-21,Deluxe,1,13785.0
10748,1023,Leisure,2025-09-19,2025-09-20,Deluxe,1,14133.0
10749,1021,Leisure,2025-09-19,2025-09-21,Deluxe,1,13597.0
10750,1114,Leisure,2025-09-19,2025-09-22,Deluxe,1,14998.0
10751,1053,Leisure,2025-09-19,2025-09-20,Deluxe,1,13213.0
10752,1011,Corporate,2025-09-19,2025-09-22,Standard,1,9712.0
10753,1098,Corporate,2025-09-19,2025-09-20,Deluxe,1,15140.0
10754,1101,Leisure,2025-09-19,2025-09-24,Family,1,20290.0
10755,1095,Travel Agency,2025-09-19,2025-09-22,Standard,1,10191.0
10756,1087,Leisure,2025-09-19,2025-09-22,Deluxe,1,15279.0
10757,1092,Travel Agency,2025-09-19,2025-09-20,Suite,1,24625.0
10758,1125,Travel Agency,2025-09-19,2025-09-21,Deluxe,1,15729.0
10759,1005,Leisure,2025-09-19,2025-09-22,Standard,1,9450.0
10760,1032,Leisure,2025-09-19,2025-09-20,Deluxe,1,15083.0
10761,1088,Event Group,2025-09-19,2025-09-20,Family,1,18701.0
10762,1109,Leisure,2025-09-19,2025-09-22,Family,1,21274.0
10763,1104,Event Group,2025-09-19,2025-09-22,Standard,1,9714.0
10764,1033,Event Group,2025-09-19,2025-09-24,Deluxe,1,12775.0
10765,1003,Leisure,2025-09-19,2025-09-24,Standard,1,9181.0
10766,1103,Corporate,2025-09-19,2025-09-22,Deluxe,1,16591.0
10767,1075,Corporate,2025-09-19,2025-09-20,Standard,1,10248.0
10768,1111,Corporate,2025-09-19,2025-09-21,Standard,1,10161.0
10769,1117,Corporate,2025-09-19,2025-09-21,Suite,1,26130.0
10770,1022,Corporate,2025-09-19,2025-09-20,Standard,1,10840.0
10771,1015,Corporate,2025-09-19,2025-09-20,Standard,1,9849.0
10772,1014,Travel Agency,2025-09-19,2025-09-20,Standard,1,8589.0
10773,1070,Leisure,2025-09-19,2025-09-20,Standard,1,10302.0
10774,1011,Leisure,2025-09-20,2025-09-22,Family,1,22719.0
10775,1013,Travel Agency,2025-09-20,2025-09-22,Deluxe,1,14836.0
10776,1088,Corporate,2025-09-20,2025-09-22,Standard,1,10064.0
10777,1054,Travel Agency,2025-09-20,2025-09-21,Standard,1,10363.0
10778,1091,Corporate,2025-09-20,2025-09-21,Deluxe,1,12975.0
10779,1044,Travel Agency,2025-09-20,2025-09-21,Standard,1,10743.0
10780,1046,Corporate,2025-09-20,2025-09-22,Standard,1,10207.0
10781,1121,Leisure,2025-09-20,2025-09-21,Standard,1,10850.0
10782,1113,Leisure,2025-09-20,2025-09-22,Deluxe,1,14995.0
10783,1003,Leisure,2025-09-20,2025-09-21,Standard,1,10559.0
10784,1056,Corporate,2025-09-20,2025-09-22,Family,1,18129.0
10785,1048,Leisure,2025-09-20,2025-09-25,Deluxe,1,13369.0
10786,1073,Leisure,2025-09-20,2025-09-23,Standard,1,12154.0
10787,1122,Leisure,2025-09-20,2025-09-22,Deluxe,1,13054.0
10788,1038,Leisure,2025-09-20,2025-09-22,Standard,1,10744.0
10789,1035,Leisure,2025-09-20,2025-09-23,Deluxe,1,13344.0
10790,1002,Event Group,2025-09-20,2025-09-21,Standard,1,10958.0
10791,1015,Leisure,2025-09-20,2025-09-21,Standard,1,10512.0
10792,1119,Leisure,2025-09-20,2025-09-24,Deluxe,1,13758.0
10793,1022,Corporate,2025-09-20,2025-09-21,Family,1,20472.0
10794,1053,Leisure,2025-09-20,2025-09-21,Family,1,20656.0
10795,1120,Travel Agency,2025-09-20,2025-09-22,Family,1,17820.0
10796,1050,Travel Agency,2025-09-20,2025-09-23,Deluxe,1,14349.0
10797,1089,Leisure,2025-09-20,2025-09-21,Standard,1,10199.0
10798,1108,Travel Agency,2025-09-20,2025-09-24,Standard,1,9531.0
10799,1094,Event Group,2025-09-20,2025-09-23,Standard,1,10931.0
10800,1057,Travel Agency,2025-09-20,2025-09-23,Standard,1,10537.0
10801,1088,Event Group,2025-09-20,2025-09-23,Deluxe,1,14895.0
10802,1072,Leisure,2025-09-21,2025-09-22,Standard,1,10295.0
10803,1058,Leisure,2025-09-21,2025-09-23,Family,1,19044.0
10804,1039,Travel Agency,2025-09-21,2025-09-26,Deluxe,1,15390.0
10805,1043,Corporate,2025-09-21,2025-09-25,Standard,1,9853.0
10806,1112,Leisure,2025-09-21,2025-09-22,Standard,1,10536.0
10807,1001,Corporate,2025-09-21,2025-09-23,Family,1,22482.0
10808,1006,Corporate,2025-09-21,2025-09-25,Deluxe,1,16726.0
10809,1107,Leisure,2025-09-21,2025-09-22,Deluxe,1,15664.0
10810,1124,Corporate,2025-09-21,2025-09-22,Deluxe,1,13033.0
10811,1002,Corporate,2025-09-21,2025-09-22,Standard,1,10137.0
10812,1062,Leisure,2025-09-21,2025-09-24,Deluxe,1,12968.0
10813,1101,Event Group,2025-09-21,2025-09-24,Deluxe,1,13443.0
10814,1103,Corporate,2025-09-21,2025-09-22,Standard,1,8296.0
10815,1074,Leisure,2025-09-21,2025-09-23,Standard,1,9841.0
10816,1077,Leisure,2025-09-21,2025-09-22,Deluxe,1,15206.0
10817,1123,Travel Agency,2025-09-21,2025-09-23,Family,1,20056.0
10818,1018,Leisure,2025-09-21,2025-09-22,Standard,1,10030.0
10819,1109,Leisure,2025-09-21,2025-09-22,Standard,1,9517.0
10820,1024,Travel Agency,2025-09-21,2025-09-24,Standard,1,8673.0
10821,1073,Event Group,2025-09-21,2025-09-24,Standard,1,9406.0
10822,1020,Corporate,2025-09-21,2025-09-23,Standard,1,9890.0
10823,1021,Leisure,2025-09-21,2025-09-26,Standard,1,10340.0
10824,1063,Leisure,2025-09-21,2025-09-23,Suite,1,26291.0
10825,1078,Travel Agency,2025-09-21,2025-09-22,Standard,1,8686.0
10826,1013,Travel Agency,2025-09-21,2025-09-22,Standard,1,10147.0
10827,1028,Leisure,2025-09-21,2025-09-24,Suite,1,26843.0
10828,1109,Corporate,2025-09-21,2025-09-23,Standard,1,10228.0
10829,1007,Leisure,2025-09-21,2025-09-22,Standard,1,8938.0
10830,1062,Leisure,2025-09-21,2025-09-23,Standard,1,10059.0
10831,1064,Corporate,2025-09-21,2025-09-23,Family,1,18601.0
10832,1031,Leisure,2025-09-21,2025-09-24,Standard,1,10556.0
10833,1074,Event Group,2025-09-21,2025-09-22,Standard,1,10657.0
10834,1033,Leisure,2025-09-21,2025-09-23,Family,1,23384.0
10835,1046,Event Group,2025-09-21,2025-09-22,Family,1,20118.0
10836,1038,Corporate,2025-09-21,2025-09-23,Standard,1,11686.0
10837,1056,Leisure,2025-09-21,2025-09-24,Family,1,20693.0
10838,1003,Travel Agency,2025-09-21,2025-09-23,Standard,1,10584.0
10839,1121,Corporate,2025-09-21,2025-09-24,Deluxe,1,15202.0
10840,1046,Corporate,2025-09-21,2025-09-23,Standard,1,11859.0
10841,1064,Corporate,2025-09-21,2025-09-23,Suite,1,26036.0
10842,1117,Leisure,2025-09-21,2025-09-23,Standard,1,9200.0
10843,1066,Travel Agency,2025-09-21,2025-09-22,Deluxe,1,14177.0
10844,1040,Corporate,2025-09-22,2025-09-23,Deluxe,1,14034.0
10845,1092,Corporate,2025-09-22,2025-09-23,Deluxe,1,15116.0
10846,1053,Leisure,2025-09-22,2025-09-25,Deluxe,1,14033.0
10847,1031,Corporate,2025-09-22,2025-09-24,Standard,1,8864.0
10848,1088,Corporate,2025-09-22,2025-09-23,Family,1,18897.0
10849,1012,Leisure,2025-09-22,2025-09-23,Standard,1,9090.0
10850,1036,Event Group,2025-09-22,2025-09-26,Standard,1,9876.0
10851,1065,Event Group,2025-09-22,2025-09-23,Standard,1,9585.0
10852,1026,Leisure,2025-09-22,2025-09-26,Standard,1,9710.0
10853,1084,Event Group,2025-09-22,2025-09-24,Standard,1,10226.0
10854,1049,Corporate,2025-09-22,2025-09-23,Standard,1,10626.0
10855,1119,Corporate,2025-09-22,2025-09-24,Family,1,19951.0
10856,1117,Leisure,2025-09-22,2025-09-23,Standard,1,10078.0
10857,1041,Corporate,2025-09-22,2025-09-26,Family,1,20309.0
10858,1062,Leisure,2025-09-22,2025-09-23,Family,1,16500.0
10859,1050,Leisure,2025-09-22,2025-09-24,Deluxe,1,14232.0
10860,1025,Corporate,2025-09-22,2025-09-26,Standard,1,9231.0
10861,1027,Leisure,2025-09-22,2025-09-25,Standard,1,9440.0
10862,1071,Travel Agency,2025-09-22,2025-09-24,Standard,1,9741.0
10863,1001,Travel Agency,2025-09-22,2025-09-25,Family,1,16500.0
10864,1050,Leisure,2025-09-22,2025-09-26,Standard,1,8829.0
10865,1013,Corporate,2025-09-22,2025-09-26,Standard,1,10008.0
10866,1016,Corporate,2025-09-22,2025-09-24,Family,1,18193.0
10867,1070,Travel Agency,2025-09-22,2025-09-25,Family,1,20216.0
10868,1054,Event Group,2025-09-22,2025-09-26,Standard,1,10013.0
10869,1065,Corporate,2025-09-22,2025-09-23,Deluxe,1,14627.0
10870,1002,Leisure,2025-09-22,2025-09-23,Standard,1,9784.0
10871,1120,Corporate,2025-09-22,2025-09-24,Deluxe,1,14854.0
10872,1122,Travel Agency,2025-09-22,2025-09-23,Standard,1,10292.0
10873,1065,Travel Agency,2025-09-22,2025-09-24,Standard,1,10502.0
10874,1091,Leisure,2025-09-22,2025-09-26,Standard,1,10165.0
10875,1123,Leisure,2025-09-22,2025-09-23,Family,1,19850.0
10876,1024,Leisure,2025-09-22,2025-09-25,Deluxe,1,14432.0
10877,1108,Corporate,2025-09-22,2025-09-24,Standard,1,9596.0
10878,1082,Travel Agency,2025-09-22,2025-09-26,Deluxe,1,12340.0
10879,1013,Travel Agency,2025-09-22,2025-09-23,Deluxe,1,12332.0
10880,1020,Leisure,2025-09-22,2025-09-23,Deluxe,1,14706.0
10881,1029,Corporate,2025-09-23,2025-09-24,Standard,1,9204.0
10882,1009,Leisure,2025-09-23,2025-09-25,Standard,1,10626.0
10883,1064,Corporate,2025-09-23,2025-09-24,Standard,1,10001.0
10884,1070,Travel Agency,2025-09-23,2025-09-25,Deluxe,1,12804.0
10885,1057,Corporate,2025-09-23,2025-09-25,Suite,1,23052.0
10886,1001,Corporate,2025-09-23,2025-09-26,Family,1,19237.0
10887,1112,Corporate,2025-09-23,2025-09-26,Deluxe,1,13456.0
10888,1039,Leisure,2025-09-23,2025-09-26,Deluxe,1,13774.0
10889,1004,Leisure,2025-09-23,2025-09-24,Standard,1,9567.0
10890,1068,Corporate,2025-09-23,2025-09-24,Family,1,20868.0
10891,1073,Event Group,2025-09-23,2025-09-26,Standard,1,9275.0
10892,1057,Leisure,2025-09-23,2025-09-24,Deluxe,1,14059.0
10893,1098,Leisure,2025-09-23,2025-09-24,Standard,1,10376.0
10894,1028,Event Group,2025-09-23,2025-09-24,Standard,1,10158.0
10895,1097,Travel Agency,2025-09-23,2025-09-28,Deluxe,1,13121.0
10896,1076,Leisure,2025-09-23,2025-09-26,Family,1,18845.0
10897,1059,Corporate,2025-09-23,2025-09-27,Standard,1,9879.0
10898,1007,Event Group,2025-09-23,2025-09-24,Deluxe,1,14450.0
10899,1108,Travel Agency,2025-09-23,2025-09-24,Family,1,20141.0
10900,1124,Travel Agency,2025-09-23,2025-09-25,Deluxe,1,14857.0
10901,1119,Corporate,2025-09-23,2025-09-26,Standard,1,10491.0
10902,1049,Corporate,2025-09-23,2025-09-26,Standard,1,9714.0
10903,1008,Event Group,2025-09-23,2025-09-28,Deluxe,1,14733.0
10904,1111,Leisure,2025-09-23,2025-09-25,Deluxe,1,13542.0
10905,1014,Leisure,2025-09-23,2025-09-27,Standard,1,9964.0
10906,1041,Travel Agency,2025-09-23,2025-09-24,Standard,1,10484.0
10907,1021,Corporate,2025-09-23,2025-09-26,Deluxe,1,14453.0
10908,1035,Leisure,2025-09-23,2025-09-27,Standard,1,10714.0
10909,1068,Leisure,2025-09-23,2025-09-24,Standard,1,10601.0
10910,1064,Corporate,2025-09-23,2025-09-26,Standard,1,9217.0
10911,1092,Corporate,2025-09-23,2025-09-28,Deluxe,1,13991.0
10912,1062,Corporate,2025-09-23,2025-09-26,Standard,1,11242.0
10913,1013,Leisure,2025-09-23,2025-09-24,Standard,1,8875.0
10914,1067,Travel Agency,2025-09-24,2025-09-28,Suite,1,22363.0
10915,1044,Leisure,2025-09-24,2025-09-28,Suite,1,21352.0
10916,1106,Leisure,2025-09-24,2025-09-27,Deluxe,1,12000.0
10917,1017,Leisure,2025-09-24,2025-09-25,Family,1,19235.0
10918,1125,Corporate,2025-09-24,2025-09-27,Standard,1,9171.0
10919,1013,Leisure,2025-09-24,2025-09-25,Standard,1,11083.0
10920,1044,Leisure,2025-09-24,2025-09-29,Suite,1,27008.0
10921,1105,Leisure,2025-09-24,2025-09-27,Standard,1,8911.0
10922,1060,Leisure,2025-09-24,2025-09-25,Standard,1,9064.0
10923,1112,Leisure,2025-09-24,2025-09-26,Deluxe,1,15318.0
10924,1110,Travel Agency,2025-09-24,2025-09-27,Standard,1,10860.0
10925,1040,Leisure,2025-09-24,2025-09-27,Deluxe,1,14026.0
10926,1083,Travel Agency,2025-09-24,2025-09-28,Deluxe,1,14113.0
10927,1030,Corporate,2025-09-24,2025-09-27,Suite,1,25909.0
10928,1121,Leisure,2025-09-24,2025-09-29,Family,1,20562.0
10929,1039,Corporate,2025-09-24,2025-09-25,Standard,1,10777.0
10930,1039,Leisure,2025-09-24,2025-09-25,Suite,1,27544.0
10931,1040,Travel Agency,2025-09-24,2025-09-25,Deluxe,1,12690.0
10932,1073,Leisure,2025-09-24,2025-09-26,Standard,1,9492.0
10933,1097,Event Group,2025-09-24,2025-09-25,Standard,1,11253.0
10934,1094,Corporate,2025-09-24,2025-09-25,Standard,1,8977.0
10935,1008,Leisure,2025-09-24,2025-09-25,Deluxe,1,14822.0
