ar_id,invoice_id,customer_id,payment_date,amount_paid_jpy,outstanding_balance_jpy,days_past_due,payment_status
12678,12678,1119,2025-12-22,13129.0,0.0,0,Paid
12679,12679,1058,2025-12-13,38353.0,0.0,0,Paid
12680,12680,1009,2026-01-02,85309.0,0.0,0,Paid
12681,12681,1087,2025-12-07,13038.0,0.0,0,Paid
12682,12682,1043,2025-12-17,71805.0,0.0,0,Paid
12683,12683,1026,2025-12-09,20663.0,0.0,0,Paid
12684,12684,1060,2025-12-26,126074.0,0.0,0,Paid
12685,12685,1111,2025-12-21,54263.0,0.0,0,Paid
12686,12686,1003,2025-12-10,48528.0,0.0,0,Paid
12687,12687,1012,2025-12-30,36421.0,0.0,0,Paid
12688,12688,1109,2025-12-08,23243.0,0.0,0,Paid
12689,12689,1035,2025-12-14,59165.0,0.0,0,Paid
12690,12690,1115,2025-12-07,17791.0,0.0,0,Paid
12691,12691,1085,2025-12-21,23497.0,0.0,0,Paid
12692,12692,1013,2025-12-27,57080.0,0.0,0,Paid
12693,12693,1037,2025-12-13,119343.0,0.0,0,Paid
12694,12694,1049,2025-12-12,68712.0,0.0,0,Paid
12695,12695,1029,2025-12-08,14817.0,0.0,0,Paid
12696,12696,1014,2025-12-27,63796.0,0.0,0,Paid
12697,12697,1081,2025-12-20,62373.0,0.0,0,Paid
12698,12698,1067,2025-12-10,41922.0,0.0,0,Paid
12699,12699,1087,2025-12-22,48223.0,0.0,0,Paid
12700,12700,1051,2025-12-12,26589.0,0.0,0,Paid
12701,12701,1051,2025-12-12,24340.0,0.0,0,Paid
12702,12702,1124,2025-12-21,78239.0,0.0,0,Paid
12703,12703,1026,2025-12-27,12388.0,0.0,0,Paid
12704,12704,1093,2025-11-28,11172.0,0.0,0,Paid
12705,12705,1103,,0,72612.0,0,Open
12706,12706,1060,,0,56129.0,0,Open
12707,12707,1064,2025-12-21,15793.0,0.0,0,Paid
12708,12708,1086,2025-12-24,11856.0,0.0,0,Paid
12709,12709,1008,2025-12-16,39429.0,0.0,0,Paid
12710,12710,1001,2025-12-14,63813.0,0.0,0,Paid
12711,12711,1057,2025-12-15,33873.0,0.0,0,Paid
12712,12712,1089,2025-12-07,26195.0,0.0,0,Paid
12713,12713,1011,2026-01-14,12080.0,0.0,0,Paid
12714,12714,1122,2025-12-29,94924.0,0.0,0,Paid
12715,12715,1005,2025-12-23,20692.0,0.0,0,Paid
12716,12716,1022,2025-12-28,50490.0,0.0,0,Paid
12717,12717,1075,2025-12-13,31280.0,0.0,0,Paid
12718,12718,1001,2025-12-29,42194.0,0.0,0,Paid
12719,12719,1086,2025-12-22,69215.0,0.0,0,Paid
12720,12720,1035,2025-12-21,39868.0,0.0,0,Paid
12721,12721,1104,2026-01-07,12973.0,0.0,0,Paid
12722,12722,1052,2026-01-01,12163.0,0.0,0,Paid
12723,12723,1094,2025-12-27,55689.0,0.0,0,Paid
12724,12724,1019,2025-12-10,33916.0,0.0,0,Paid
12725,12725,1110,2025-12-10,59269.0,0.0,0,Paid
12726,12726,1036,2025-12-09,25239.0,0.0,0,Paid
12727,12727,1083,2025-12-11,56031.0,0.0,0,Paid
12728,12728,1040,2025-12-20,10147.0,0.0,0,Paid
12729,12729,1046,2025-12-17,38664.0,0.0,0,Paid
12730,12730,1051,2026-01-07,35944.0,0.0,0,Paid
12731,12731,1071,2025-12-21,97674.0,0.0,0,Paid
12732,12732,1057,2025-12-29,56849.0,0.0,0,Paid
12733,12733,1125,2025-12-26,50170.0,0.0,0,Paid
12734,12734,1039,2025-12-09,26078.0,0.0,0,Paid
12735,12735,1090,,34837.0,25597.0,0,Open
12736,12736,1105,2025-12-23,26914.0,0.0,0,Paid
12737,12737,1053,2025-12-25,67011.0,0.0,0,Paid
12738,12738,1045,2025-11-28,12195.0,0.0,0,Paid
12739,12739,1082,2025-12-16,13595.0,0.0,0,Paid
12740,12740,1071,2025-12-27,36676.0,0.0,0,Paid
12741,12741,1003,2026-01-02,32785.0,0.0,0,Paid
12742,12742,1117,2025-12-13,63317.0,0.0,0,Paid
12743,12743,1024,,0,22510.0,31,Open
12744,12744,1104,2025-12-30,18963.0,0.0,0,Paid
12745,12745,1028,2025-12-13,24637.0,0.0,0,Paid
12746,12746,1103,2025-12-27,23907.0,0.0,0,Paid
12747,12747,1019,2025-12-10,30188.0,0.0,0,Paid
12748,12748,1099,2025-12-12,78103.0,0.0,0,Paid
12749,12749,1101,2025-12-29,52580.0,0.0,0,Paid
12750,12750,1063,2025-12-13,24198.0,0.0,0,Paid
12751,12751,1050,2026-01-08,48231.0,0.0,0,Paid
12752,12752,1010,2025-12-25,11769.0,0.0,0,Paid
12753,12753,1062,2025-11-25,17613.0,0.0,0,Paid
12754,12754,1012,2026-01-16,39389.0,0.0,0,Paid
12755,12755,1099,2025-12-27,13411.0,0.0,0,Paid
12756,12756,1017,2025-12-20,12666.0,0.0,0,Paid
12757,12757,1067,2026-01-17,36211.0,0.0,0,Paid
12758,12758,1029,2025-12-21,79260.0,0.0,0,Paid
12759,12759,1054,2026-01-17,20281.0,0.0,0,Paid
12760,12760,1041,2025-12-14,18104.0,0.0,0,Paid
12761,12761,1054,2025-12-26,59656.0,0.0,0,Paid
12762,12762,1122,2025-12-21,17827.0,0.0,0,Paid
12763,12763,1016,2025-12-21,38382.0,0.0,0,Paid
12764,12764,1047,2025-12-17,26854.0,0.0,0,Paid
12765,12765,1078,,0,24777.0,16,Open
12766,12766,1006,2026-01-02,61196.0,0.0,0,Paid
12767,12767,1064,2026-01-08,14188.0,0.0,0,Paid
12768,12768,1041,2026-01-08,22360.0,0.0,0,Paid
12769,12769,1049,2025-11-25,49133.0,0.0,0,Paid
12770,12770,1074,2025-12-17,34164.0,0.0,0,Paid
12771,12771,1014,2025-12-09,18211.0,0.0,0,Paid
12772,12772,1002,,0,23485.0,1,Open
12773,12773,1015,2025-12-16,12011.0,0.0,0,Paid
12774,12774,1087,2026-01-08,34813.0,0.0,0,Paid
12775,12775,1013,2025-12-28,58526.0,0.0,0,Paid
12776,12776,1041,2025-12-31,12313.0,0.0,0,Paid
12777,12777,1080,,0,24113.0,16,Open
12778,12778,1098,2026-01-14,25604.0,0.0,0,Paid
12779,12779,1030,2025-12-14,23864.0,0.0,0,Paid
12780,12780,1074,2025-12-11,32028.0,0.0,0,Paid
12781,12781,1012,2025-12-15,14941.0,0.0,0,Paid
12782,12782,1124,2026-01-02,11697.0,0.0,0,Paid
12783,12783,1035,2025-12-15,32254.0,0.0,0,Paid
12784,12784,1056,2025-12-24,45460.0,0.0,0,Paid
12785,12785,1124,2025-11-25,24124.0,0.0,0,Paid
12786,12786,1087,2025-12-24,51893.0,0.0,0,Paid
12787,12787,1019,2025-12-13,37429.0,0.0,0,Paid
12788,12788,1044,,0,111055.0,0,Open
12789,12789,1100,2025-12-18,52746.0,0.0,0,Paid
12790,12790,1057,2025-12-22,12867.0,0.0,0,Paid
12791,12791,1006,2026-01-24,25101.0,0.0,0,Paid
12792,12792,1099,2025-12-26,10327.0,0.0,0,Paid
12793,12793,1026,2026-01-07,13173.0,0.0,0,Paid
12794,12794,1035,2025-12-17,40127.0,0.0,0,Paid
12795,12795,1010,2025-12-17,68993.0,0.0,0,Paid
12796,12796,1110,2025-11-30,19182.0,0.0,0,Paid
12797,12797,1115,2025-12-14,29136.0,0.0,0,Paid
12798,12798,1049,,0,40180.0,15,Open
12799,12799,1070,2025-11-30,24479.0,0.0,0,Paid
12800,12800,1111,2025-12-19,126095.0,0.0,0,Paid
12801,12801,1012,2025-12-15,12690.0,0.0,0,Paid
12802,12802,1103,2025-11-25,13653.0,0.0,0,Paid
12803,12803,1026,2025-12-12,83660.0,0.0,0,Paid
12804,12804,1050,2026-01-02,33066.0,0.0,0,Paid
12805,12805,1125,,0,29115.0,15,Open
12806,12806,1123,2026-01-31,10677.0,0.0,0,Paid
12807,12807,1054,2025-12-10,29528.0,0.0,0,Paid
12808,12808,1092,2025-11-30,56958.0,0.0,0,Paid
12809,12809,1029,2025-12-16,26387.0,0.0,0,Paid
12810,12810,1062,2025-12-21,40731.0,0.0,0,Paid
12811,12811,1028,2025-12-25,12472.0,0.0,0,Paid
12812,12812,1057,,9027.0,13494.0,0,Open
12813,12813,1058,,0,24878.0,0,Open
12814,12814,1066,2025-12-12,33137.0,0.0,0,Paid
12815,12815,1125,2026-01-16,41939.0,0.0,0,Paid
12816,12816,1088,2025-12-22,109986.0,0.0,0,Paid
12817,12817,1119,2025-12-22,25963.0,0.0,0,Paid
12818,12818,1062,,0,26427.0,0,Open
12819,12819,1087,2025-12-26,41242.0,0.0,0,Paid
12820,12820,1025,2025-12-27,33489.0,0.0,0,Paid
12821,12821,1095,2025-12-14,51884.0,0.0,0,Paid
12822,12822,1059,2025-11-30,11188.0,0.0,0,Paid
12823,12823,1011,,0,27551.0,14,Open
12824,12824,1096,2025-12-11,10977.0,0.0,0,Paid
12825,12825,1021,,0,30300.0,0,Open
12826,12826,1102,2025-12-19,134677.0,0.0,0,Paid
12827,12827,1114,,21334.0,10211.0,14,Open
12828,12828,1023,2025-12-27,33802.0,0.0,0,Paid
12829,12829,1060,2025-12-24,34254.0,0.0,0,Paid
12830,12830,1067,2025-12-07,46316.0,0.0,0,Paid
12831,12831,1102,2025-12-18,27733.0,0.0,0,Paid
12832,12832,1100,2025-12-01,59758.0,0.0,0,Paid
12833,12833,1097,,0,25153.0,0,Open
12834,12834,1080,2026-01-03,42934.0,0.0,0,Paid
12835,12835,1055,2025-12-22,21217.0,0.0,0,Paid
12836,12836,1038,2025-12-27,37484.0,0.0,0,Paid
12837,12837,1085,,0,34975.0,0,Open
12838,12838,1091,,0,24135.0,14,Open
12839,12839,1084,2025-12-03,133811.0,0.0,0,Paid
12840,12840,1075,2025-12-25,43709.0,0.0,0,Paid
12841,12841,1105,2026-01-20,24890.0,0.0,0,Paid
12842,12842,1042,2025-12-31,40847.0,0.0,0,Paid
12843,12843,1016,,7329.0,19892.0,0,Open
12844,12844,1122,2025-12-21,53411.0,0.0,0,Paid
12845,12845,1052,2025-12-03,35980.0,0.0,0,Paid
12846,12846,1075,,0,36215.0,27,Open
12847,12847,1099,2025-12-24,24307.0,0.0,0,Paid
12848,12848,1001,2025-12-27,13159.0,0.0,0,Paid
12849,12849,1061,2025-12-19,82591.0,0.0,0,Paid
12850,12850,1018,2025-12-27,34007.0,0.0,0,Paid
12851,12851,1057,,21147.0,18199.0,0,Open
12852,12852,1004,2026-01-21,44101.0,0.0,0,Paid
12853,12853,1111,2025-12-24,15197.0,0.0,0,Paid
12854,12854,1014,,0,43667.0,0,Open
12855,12855,1117,,0,54684.0,0,Open
12856,12856,1055,,0,27145.0,0,Open
12857,12857,1101,2025-12-26,52412.0,0.0,0,Paid
12858,12858,1091,2025-12-23,34156.0,0.0,0,Paid
12859,12859,1003,2025-12-26,47579.0,0.0,0,Paid
12860,12860,1123,2026-01-01,24523.0,0.0,0,Paid
12861,12861,1016,2025-12-20,49026.0,0.0,0,Paid
12862,12862,1081,2025-12-11,139465.0,0.0,0,Paid
12863,12863,1110,,0,84106.0,25,Open
12864,12864,1024,,0,80765.0,27,Open
12865,12865,1060,2025-11-30,20587.0,0.0,0,Paid
12866,12866,1086,2025-12-27,46258.0,0.0,0,Paid
12867,12867,1100,2025-12-22,53357.0,0.0,0,Paid
12868,12868,1101,2025-12-16,24066.0,0.0,0,Paid
12869,12869,1071,2025-12-18,24539.0,0.0,0,Paid
12870,12870,1021,,0,25520.0,0,Open
12871,12871,1065,2025-12-24,31908.0,0.0,0,Paid
12872,12872,1015,,0,35171.0,27,Open
12873,12873,1088,2025-12-19,22780.0,0.0,0,Paid
12874,12874,1031,,0,28913.0,0,Open
12875,12875,1028,2025-12-15,39508.0,0.0,0,Paid
12876,12876,1111,2026-01-02,10841.0,0.0,0,Paid
12877,12877,1107,,40055.0,62094.0,9,Open
12878,12878,1016,2026-01-05,25664.0,0.0,0,Paid
12879,12879,1045,2025-12-08,23820.0,0.0,0,Paid
12880,12880,1049,,0,33129.0,0,Open
12881,12881,1031,,0,14724.0,0,Open
12882,12882,1086,,10850.0,7066.0,13,Open
12883,12883,1059,2025-12-28,16624.0,0.0,0,Paid
12884,12884,1003,2025-12-15,76416.0,0.0,0,Paid
12885,12885,1081,2025-12-30,57261.0,0.0,0,Paid
12886,12886,1061,,9801.0,9954.0,0,Open
12887,12887,1035,,0,14045.0,0,Open
12888,12888,1048,2025-11-30,23989.0,0.0,0,Paid
12889,12889,1103,,0,97756.0,25,Open
12890,12890,1076,2026-01-01,17094.0,0.0,0,Paid
12891,12891,1034,2025-12-05,39795.0,0.0,0,Paid
12892,12892,1035,2026-01-03,34546.0,0.0,0,Paid
12893,12893,1124,2025-12-22,122303.0,0.0,0,Paid
12894,12894,1103,2026-01-19,57927.0,0.0,0,Paid
12895,12895,1109,,0,23923.0,0,Open
12896,12896,1102,2025-12-16,62216.0,0.0,0,Paid
12897,12897,1047,2025-12-15,26354.0,0.0,0,Paid
12898,12898,1115,2026-01-03,17623.0,0.0,0,Paid
12899,12899,1099,,25589.0,27597.0,0,Open
12900,12900,1108,2025-12-09,25018.0,0.0,0,Paid
12901,12901,1027,2025-12-25,73703.0,0.0,0,Paid
12902,12902,1105,2026-01-11,29995.0,0.0,0,Paid
12903,12903,1116,,0,42104.0,11,Open
12904,12904,1099,2025-12-12,16258.0,0.0,0,Paid
12905,12905,1050,2025-12-29,44234.0,0.0,0,Paid
12906,12906,1092,,0,29049.0,0,Open
12907,12907,1030,2025-12-09,65963.0,0.0,0,Paid
12908,12908,1090,,0,37835.0,0,Open
12909,12909,1035,2025-12-08,59440.0,0.0,0,Paid
12910,12910,1097,2025-12-25,27022.0,0.0,0,Paid
12911,12911,1038,2026-01-04,32310.0,0.0,0,Paid
12912,12912,1021,2025-12-29,24072.0,0.0,0,Paid
12913,12913,1038,2025-12-25,36034.0,0.0,0,Paid
12914,12914,1054,,0,75369.0,0,Open
12915,12915,1029,2025-12-24,32651.0,0.0,0,Paid
12916,12916,1069,2025-12-20,25732.0,0.0,0,Paid
12917,12917,1070,2025-12-21,57139.0,0.0,0,Paid
12918,12918,1125,2025-12-22,10503.0,0.0,0,Paid
12919,12919,1036,2025-12-15,42925.0,0.0,0,Paid
12920,12920,1113,,36883.0,28001.0,0,Open
12921,12921,1014,,0,21090.0,0,Open
12922,12922,1033,2025-12-16,22250.0,0.0,0,Paid
12923,12923,1079,2025-12-22,72290.0,0.0,0,Paid
12924,12924,1040,,0,21140.0,0,Open
12925,12925,1008,2026-01-22,19329.0,0.0,0,Paid
12926,12926,1061,2025-12-26,19060.0,0.0,0,Paid
12927,12927,1050,2026-01-17,67087.0,0.0,0,Paid
12928,12928,1072,2025-12-29,154182.0,0.0,0,Paid
12929,12929,1065,2025-12-02,39542.0,0.0,0,Paid
12930,12930,1101,2025-12-16,27123.0,0.0,0,Paid
12931,12931,1013,,0,50436.0,0,Open
12932,12932,1037,2025-12-08,55820.0,0.0,0,Paid
12933,12933,1036,,0,24177.0,0,Open
12934,12934,1108,2025-12-05,21200.0,0.0,0,Paid
12935,12935,1012,2026-01-03,16780.0,0.0,0,Paid
12936,12936,1123,,0,91872.0,0,Open
12937,12937,1093,2025-12-19,22687.0,0.0,0,Paid
12938,12938,1120,2025-12-09,53142.0,0.0,0,Paid
12939,12939,1039,2025-12-26,21494.0,0.0,0,Paid
12940,12940,1069,2025-12-15,29613.0,0.0,0,Paid
12941,12941,1125,2025-12-08,49328.0,0.0,0,Paid
12942,12942,1059,2025-12-28,46505.0,0.0,0,Paid
12943,12943,1048,,6190.0,17782.0,0,Open
12944,12944,1011,2026-01-04,74712.0,0.0,0,Paid
12945,12945,1037,2025-12-14,33118.0,0.0,0,Paid
12946,12946,1060,,0,20280.0,11,Open
12947,12947,1010,2026-01-01,49030.0,0.0,0,Paid
12948,12948,1058,2025-12-27,89040.0,0.0,0,Paid
12949,12949,1105,,0,15687.0,11,Open
12950,12950,1110,,0,82087.0,0,Open
12951,12951,1070,,10762.0,16745.0,0,Open
12952,12952,1036,2025-12-22,35620.0,0.0,0,Paid
12953,12953,1061,,0,14196.0,0,Open
12954,12954,1105,,0,21083.0,24,Open
12955,12955,1065,,0,135621.0,22,Open
12956,12956,1007,2025-12-24,40646.0,0.0,0,Paid
12957,12957,1099,2026-01-07,53600.0,0.0,0,Paid
12958,12958,1085,2026-01-17,34356.0,0.0,0,Paid
12959,12959,1029,2026-01-07,52267.0,0.0,0,Paid
12960,12960,1092,2025-12-26,68775.0,0.0,0,Paid
12961,12961,1076,,0,57936.0,0,Open
12962,12962,1063,,0,10602.0,0,Open
12963,12963,1064,2025-12-16,32551.0,0.0,0,Paid
12964,12964,1059,,10429.0,22209.0,0,Open
12965,12965,1116,2025-12-22,14208.0,0.0,0,Paid
12966,12966,1115,2025-12-21,27681.0,0.0,0,Paid
12967,12967,1068,2025-12-15,25471.0,0.0,0,Paid
12968,12968,1022,2025-12-01,17458.0,0.0,0,Paid
12969,12969,1081,2026-01-14,11141.0,0.0,0,Paid
12970,12970,1065,2026-01-05,59914.0,0.0,0,Paid
12971,12971,1031,2025-12-16,16241.0,0.0,0,Paid
12972,12972,1106,,0,21219.0,0,Open
12973,12973,1013,2026-01-09,35504.0,0.0,0,Paid
12974,12974,1123,2026-01-04,13154.0,0.0,0,Paid
12975,12975,1037,2025-12-26,60186.0,0.0,0,Paid
12976,12976,1100,2025-12-20,11844.0,0.0,0,Paid
12977,12977,1052,2025-12-18,36830.0,0.0,0,Paid
12978,12978,1092,2026-01-15,26892.0,0.0,0,Paid
12979,12979,1007,,0,39567.0,0,Open
12980,12980,1033,2025-12-31,10535.0,0.0,0,Paid
12981,12981,1117,,56892.0,55697.0,0,Open
12982,12982,1003,2025-12-08,38135.0,0.0,0,Paid
12983,12983,1042,2025-12-19,34840.0,0.0,0,Paid
12984,12984,1093,,19138.0,25599.0,0,Open
12985,12985,1065,2026-01-04,42696.0,0.0,0,Paid
12986,12986,1122,2026-01-07,40074.0,0.0,0,Paid
12987,12987,1057,2025-12-26,11309.0,0.0,0,Paid
12988,12988,1077,2026-01-28,18802.0,0.0,0,Paid
12989,12989,1041,2025-12-18,24894.0,0.0,0,Paid
12990,12990,1095,,0,50484.0,0,Open
12991,12991,1101,,7610.0,4965.0,9,Open
12992,12992,1045,,0,52644.0,7,Open
12993,12993,1075,,0,41487.0,0,Open
12994,12994,1041,2025-12-19,12901.0,0.0,0,Paid
12995,12995,1054,2026-01-13,11096.0,0.0,0,Paid
12996,12996,1096,2025-12-29,35424.0,0.0,0,Paid
12997,12997,1009,,0,32479.0,9,Open
12998,12998,1011,2025-12-24,33208.0,0.0,0,Paid
12999,12999,1012,2025-12-24,12232.0,0.0,0,Paid
13000,13000,1003,2025-12-19,55653.0,0.0,0,Paid
13001,13001,1031,2025-12-17,31941.0,0.0,0,Paid
13002,13002,1015,2026-01-08,93484.0,0.0,0,Paid
13003,13003,1094,2025-12-27,15442.0,0.0,0,Paid
13004,13004,1120,,28033.0,18891.0,0,Open
13005,13005,1037,2025-12-27,49125.0,0.0,0,Paid
13006,13006,1056,2025-12-20,49756.0,0.0,0,Paid
13007,13007,1074,2025-12-31,99239.0,0.0,0,Paid
13008,13008,1026,,16503.0,7402.0,0,Open
13009,13009,1050,2025-12-13,34245.0,0.0,0,Paid
13010,13010,1010,2026-01-24,38649.0,0.0,0,Paid
13011,13011,1105,2026-01-11,44233.0,0.0,0,Paid
13012,13012,1083,,0,32765.0,6,Open
13013,13013,1092,,0,12268.0,0,Open
13014,13014,1068,2025-12-26,10961.0,0.0,0,Paid
13015,13015,1021,2025-12-10,84074.0,0.0,0,Paid
13016,13016,1081,2026-01-01,12487.0,0.0,0,Paid
13017,13017,1088,2026-01-25,54392.0,0.0,0,Paid
13018,13018,1105,2025-12-21,36431.0,0.0,0,Paid
13019,13019,1122,2025-12-05,47194.0,0.0,0,Paid
13020,13020,1048,,0,21575.0,0,Open
13021,13021,1014,,0,38716.0,0,Open
13022,13022,1018,2025-12-27,21206.0,0.0,0,Paid
13023,13023,1001,2025-12-11,12624.0,0.0,0,Paid
13024,13024,1089,2026-01-01,25985.0,0.0,0,Paid
13025,13025,1114,2026-01-13,63263.0,0.0,0,Paid
13026,13026,1092,,27654.0,46959.0,6,Open
13027,13027,1033,,32440.0,51221.0,6,Open
13028,13028,1111,2026-02-03,32464.0,0.0,0,Paid
13029,13029,1019,2025-12-16,26431.0,0.0,0,Paid
13030,13030,1110,,0,11274.0,0,Open
13031,13031,1055,2026-02-01,12295.0,0.0,0,Paid
13032,13032,1014,2025-12-16,46096.0,0.0,0,Paid
13033,13033,1090,2025-12-17,28626.0,0.0,0,Paid
13034,13034,1089,2026-01-13,71073.0,0.0,0,Paid
13035,13035,1112,2025-12-09,39655.0,0.0,0,Paid
13036,13036,1020,2025-12-31,25294.0,0.0,0,Paid
13037,13037,1071,2025-12-12,9668.0,0.0,0,Paid
13038,13038,1075,,0,30811.0,0,Open
13039,13039,1025,2025-12-30,68858.0,0.0,0,Paid
13040,13040,1083,2025-12-23,33413.0,0.0,0,Paid
13041,13041,1003,2026-01-02,67943.0,0.0,0,Paid
13042,13042,1072,2025-12-26,71478.0,0.0,0,Paid
13043,13043,1016,2025-12-27,56507.0,0.0,0,Paid
13044,13044,1083,2026-01-10,13344.0,0.0,0,Paid
13045,13045,1121,,0,134816.0,0,Open
13046,13046,1070,,0,37275.0,0,Open
13047,13047,1065,2026-01-09,53541.0,0.0,0,Paid
13048,13048,1054,2025-12-28,25688.0,0.0,0,Paid
13049,13049,1045,2025-12-25,12922.0,0.0,0,Paid
13050,13050,1035,2025-12-18,45675.0,0.0,0,Paid
13051,13051,1024,2025-12-21,35521.0,0.0,0,Paid
13052,13052,1117,2025-12-29,28628.0,0.0,0,Paid
13053,13053,1119,2025-12-23,53673.0,0.0,0,Paid
13054,13054,1039,2026-01-02,46423.0,0.0,0,Paid
13055,13055,1109,2025-12-28,25439.0,0.0,0,Paid
13056,13056,1043,,0,97235.0,0,Open
13057,13057,1049,2025-12-05,45243.0,0.0,0,Paid
13058,13058,1107,,0,22763.0,0,Open
13059,13059,1124,2025-12-30,53386.0,0.0,0,Paid
13060,13060,1084,2025-12-15,13695.0,0.0,0,Paid
13061,13061,1034,2025-12-24,58537.0,0.0,0,Paid
13062,13062,1046,2026-01-09,30493.0,0.0,0,Paid
13063,13063,1104,2026-01-07,102191.0,0.0,0,Paid
13064,13064,1086,,19869.0,17478.0,0,Open
13065,13065,1078,,0,23990.0,0,Open
13066,13066,1015,2025-12-13,102289.0,0.0,0,Paid
13067,13067,1022,,0,53477.0,0,Open
13068,13068,1002,2025-12-26,62652.0,0.0,0,Paid
13069,13069,1046,2025-12-09,24395.0,0.0,0,Paid
13070,13070,1077,2025-12-23,55771.0,0.0,0,Paid
13071,13071,1103,2026-01-03,16490.0,0.0,0,Paid
13072,13072,1092,2025-12-06,38448.0,0.0,0,Paid
13073,13073,1014,2026-01-15,55390.0,0.0,0,Paid
13074,13074,1017,2025-12-04,16082.0,0.0,0,Paid
13075,13075,1090,2026-01-13,11861.0,0.0,0,Paid
13076,13076,1121,2025-12-20,36314.0,0.0,0,Paid
13077,13077,1055,2025-12-20,44911.0,0.0,0,Paid
13078,13078,1055,2026-01-28,29541.0,0.0,0,Paid
13079,13079,1091,2025-12-09,60339.0,0.0,0,Paid
13080,13080,1102,2025-12-24,17747.0,0.0,0,Paid
13081,13081,1125,2026-01-11,37522.0,0.0,0,Paid
13082,13082,1030,2026-02-04,24616.0,0.0,0,Paid
13083,13083,1090,,0,106845.0,0,Open
13084,13084,1013,2026-01-12,49373.0,0.0,0,Paid
13085,13085,1051,2026-01-05,38918.0,0.0,0,Paid
13086,13086,1043,2025-12-22,82931.0,0.0,0,Paid
13087,13087,1022,2026-01-10,59616.0,0.0,0,Paid
13088,13088,1123,,9242.0,4142.0,21,Open
13089,13089,1089,,0,80773.0,0,Open
13090,13090,1048,2025-12-15,41543.0,0.0,0,Paid
13091,13091,1051,2025-12-06,35262.0,0.0,0,Paid
13092,13092,1030,2025-12-23,25223.0,0.0,0,Paid
13093,13093,1057,2026-01-13,16091.0,0.0,0,Paid
13094,13094,1071,2025-12-18,57749.0,0.0,0,Paid
13095,13095,1046,2026-01-21,76559.0,0.0,0,Paid
13096,13096,1100,2025-12-12,71137.0,0.0,0,Paid
13097,13097,1098,2025-12-05,12432.0,0.0,0,Paid
13098,13098,1027,2026-01-08,25552.0,0.0,0,Paid
13099,13099,1103,2026-01-03,30615.0,0.0,0,Paid
13100,13100,1098,2026-01-08,33142.0,0.0,0,Paid
13101,13101,1043,2025-12-14,57021.0,0.0,0,Paid
13102,13102,1102,2026-01-11,13815.0,0.0,0,Paid
13103,13103,1026,2025-12-09,23851.0,0.0,0,Paid
13104,13104,1070,,0,34145.0,0,Open
13105,13105,1088,2026-01-05,10754.0,0.0,0,Paid
13106,13106,1120,,3737.0,8079.0,0,Open
13107,13107,1058,2026-01-06,32373.0,0.0,0,Paid
13108,13108,1087,2025-12-31,44203.0,0.0,0,Paid
13109,13109,1053,,0,41264.0,0,Open
13110,13110,1032,2025-12-21,26107.0,0.0,0,Paid
13111,13111,1114,2025-12-27,36084.0,0.0,0,Paid
13112,13112,1121,2025-12-26,38495.0,0.0,0,Paid
13113,13113,1009,,0,64357.0,2,Open
13114,13114,1090,,0,138503.0,0,Open
13115,13115,1001,2025-12-31,18023.0,0.0,0,Paid
13116,13116,1088,2026-01-05,30456.0,0.0,0,Paid
13117,13117,1095,2026-01-08,11875.0,0.0,0,Paid
13118,13118,1005,2025-12-24,49424.0,0.0,0,Paid
13119,13119,1075,2025-12-19,82314.0,0.0,0,Paid
13120,13120,1069,2026-01-16,15859.0,0.0,0,Paid
13121,13121,1064,2025-12-22,53589.0,0.0,0,Paid
13122,13122,1032,2025-12-27,51169.0,0.0,0,Paid
13123,13123,1097,2026-02-24,93988.0,0.0,0,Paid
13124,13124,1079,2026-01-18,46673.0,0.0,0,Paid
13125,13125,1091,,0,34140.0,0,Open
13126,13126,1053,2026-01-06,40615.0,0.0,0,Paid
13127,13127,1023,,0,15780.0,0,Open
13128,13128,1049,2025-12-28,23951.0,0.0,0,Paid
13129,13129,1085,,0,26606.0,4,Open
13130,13130,1115,,0,53783.0,0,Open
13131,13131,1024,2026-01-10,10779.0,0.0,0,Paid
13132,13132,1103,,5485.0,6930.0,0,Open
13133,13133,1013,2026-01-05,63515.0,0.0,0,Paid
13134,13134,1085,,0,89350.0,17,Open
13135,13135,1093,2026-01-05,60890.0,0.0,0,Paid
13136,13136,1111,,13790.0,28479.0,0,Open
13137,13137,1074,2025-12-29,12140.0,0.0,0,Paid
13138,13138,1044,2025-12-30,38071.0,0.0,0,Paid
13139,13139,1014,2025-12-21,25453.0,0.0,0,Paid
13140,13140,1102,2025-12-20,14944.0,0.0,0,Paid
13141,13141,1043,2026-01-08,41190.0,0.0,0,Paid
13142,13142,1030,2026-01-29,12126.0,0.0,0,Paid
13143,13143,1110,2025-12-16,46671.0,0.0,0,Paid
13144,13144,1008,2025-12-22,29204.0,0.0,0,Paid
13145,13145,1019,,0,9562.0,0,Open
13146,13146,1047,2026-01-02,21214.0,0.0,0,Paid
13147,13147,1111,,0,12272.0,4,Open
13148,13148,1068,2026-01-11,20718.0,0.0,0,Paid
13149,13149,1076,,7492.0,5168.0,0,Open
13150,13150,1013,2026-01-23,14879.0,0.0,0,Paid
13151,13151,1075,2025-12-27,21949.0,0.0,0,Paid
13152,13152,1113,2025-12-08,11773.0,0.0,0,Paid
13153,13153,1066,2025-12-26,71309.0,0.0,0,Paid
13154,13154,1086,2026-01-01,13054.0,0.0,0,Paid
